State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
New York,2022-2023,17,04/29/2023 12:00:00 AM,----65-74 years,Overall,Overall,0.5,51.6
New York,2022-2023,18,05/06/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,51.6
New York,2022-2023,19,05/13/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,51.6
New York,2022-2023,20,05/20/2023 12:00:00 AM,----65-74 years,Overall,Overall,0.5,52.1
New York,2022-2023,21,05/27/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,22,06/03/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,23,06/10/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,24,06/17/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,25,06/24/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,26,07/01/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,27,07/08/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,28,07/15/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,29,07/22/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,30,07/29/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,31,08/05/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,32,08/12/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,33,08/19/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,34,08/26/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,35,09/02/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,36,09/09/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,37,09/16/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,38,09/23/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,39,09/30/2023 12:00:00 AM,----65-74 years,Overall,Overall,0,52.1
New York,2022-2023,40,10/08/2022 12:00:00 AM,----75-84 years,Overall,Overall,1,1
New York,2022-2023,41,10/15/2022 12:00:00 AM,----75-84 years,Overall,Overall,4.1,5.2
New York,2022-2023,42,10/22/2022 12:00:00 AM,----75-84 years,Overall,Overall,1,6.2
New York,2022-2023,43,10/29/2022 12:00:00 AM,----75-84 years,Overall,Overall,5.2,11.4
New York,2022-2023,44,11/05/2022 12:00:00 AM,----75-84 years,Overall,Overall,8.3,19.7
New York,2022-2023,45,11/12/2022 12:00:00 AM,----75-84 years,Overall,Overall,8.3,28
New York,2022-2023,46,11/19/2022 12:00:00 AM,----75-84 years,Overall,Overall,8.3,36.3
New York,2022-2023,47,11/26/2022 12:00:00 AM,----75-84 years,Overall,Overall,4.1,40.4
New York,2022-2023,48,12/03/2022 12:00:00 AM,----75-84 years,Overall,Overall,6.2,46.6
New York,2022-2023,49,12/10/2022 12:00:00 AM,----75-84 years,Overall,Overall,6.2,52.8
New York,2022-2023,50,12/17/2022 12:00:00 AM,----75-84 years,Overall,Overall,10.4,63.2
New York,2022-2023,51,12/24/2022 12:00:00 AM,----75-84 years,Overall,Overall,7.3,70.5
New York,2022-2023,52,12/31/2022 12:00:00 AM,----75-84 years,Overall,Overall,6.2,76.7
New York,2022-2023,1,01/07/2023 12:00:00 AM,----75-84 years,Overall,Overall,13.5,90.1
New York,2022-2023,2,01/14/2023 12:00:00 AM,----75-84 years,Overall,Overall,5.2,95.3
New York,2022-2023,3,01/21/2023 12:00:00 AM,----75-84 years,Overall,Overall,1,96.4
New York,2022-2023,4,01/28/2023 12:00:00 AM,----75-84 years,Overall,Overall,2.1,98.4
New York,2022-2023,5,02/04/2023 12:00:00 AM,----75-84 years,Overall,Overall,1,99.5
New York,2022-2023,6,02/11/2023 12:00:00 AM,----75-84 years,Overall,Overall,3.1,102.6
New York,2022-2023,7,02/18/2023 12:00:00 AM,----75-84 years,Overall,Overall,4.1,106.7
New York,2022-2023,8,02/25/2023 12:00:00 AM,----75-84 years,Overall,Overall,3.1,109.8
New York,2022-2023,9,03/04/2023 12:00:00 AM,----75-84 years,Overall,Overall,3.1,112.9
New York,2022-2023,10,03/11/2023 12:00:00 AM,----75-84 years,Overall,Overall,3.1,116
New York,2022-2023,11,03/18/2023 12:00:00 AM,----75-84 years,Overall,Overall,1,117.1
New York,2022-2023,12,03/25/2023 12:00:00 AM,----75-84 years,Overall,Overall,2.1,119.1
New York,2022-2023,13,04/01/2023 12:00:00 AM,----75-84 years,Overall,Overall,3.1,122.3
New York,2022-2023,14,04/08/2023 12:00:00 AM,----75-84 years,Overall,Overall,1,123.3
New York,2022-2023,15,04/15/2023 12:00:00 AM,----75-84 years,Overall,Overall,1,124.3
New York,2022-2023,16,04/22/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,124.3
New York,2022-2023,17,04/29/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,124.3
New York,2022-2023,18,05/06/2023 12:00:00 AM,----75-84 years,Overall,Overall,1,125.4
New York,2022-2023,19,05/13/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,20,05/20/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,21,05/27/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,22,06/03/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,23,06/10/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,24,06/17/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,25,06/24/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,26,07/01/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,27,07/08/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,28,07/15/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,29,07/22/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,30,07/29/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,31,08/05/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,125.4
New York,2022-2023,32,08/12/2023 12:00:00 AM,----75-84 years,Overall,Overall,1,126.4
New York,2022-2023,33,08/19/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,126.4
New York,2022-2023,34,08/26/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,126.4
New York,2022-2023,35,09/02/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,126.4
New York,2022-2023,36,09/09/2023 12:00:00 AM,----75-84 years,Overall,Overall,1,127.4
New York,2022-2023,37,09/16/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,127.4
New York,2022-2023,38,09/23/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,127.4
New York,2022-2023,39,09/30/2023 12:00:00 AM,----75-84 years,Overall,Overall,0,127.4
New York,2022-2023,40,10/08/2022 12:00:00 AM,----85+ years,Overall,Overall,0,0
New York,2022-2023,41,10/15/2022 12:00:00 AM,----85+ years,Overall,Overall,0,0
New York,2022-2023,42,10/22/2022 12:00:00 AM,----85+ years,Overall,Overall,4.6,4.6
New York,2022-2023,43,10/29/2022 12:00:00 AM,----85+ years,Overall,Overall,4.6,9.1
New York,2022-2023,44,11/05/2022 12:00:00 AM,----85+ years,Overall,Overall,0,9.1
New York,2022-2023,45,11/12/2022 12:00:00 AM,----85+ years,Overall,Overall,6.8,15.9
New York,2022-2023,46,11/19/2022 12:00:00 AM,----85+ years,Overall,Overall,13.7,29.6
New York,2022-2023,47,11/26/2022 12:00:00 AM,----85+ years,Overall,Overall,9.1,38.7
New York,2022-2023,48,12/03/2022 12:00:00 AM,----85+ years,Overall,Overall,34.1,72.9
New York,2022-2023,49,12/10/2022 12:00:00 AM,----85+ years,Overall,Overall,22.8,95.6
New York,2022-2023,50,12/17/2022 12:00:00 AM,----85+ years,Overall,Overall,20.5,116.1
New York,2022-2023,51,12/24/2022 12:00:00 AM,----85+ years,Overall,Overall,15.9,132
New York,2022-2023,52,12/31/2022 12:00:00 AM,----85+ years,Overall,Overall,9.1,141.1
New York,2022-2023,1,01/07/2023 12:00:00 AM,----85+ years,Overall,Overall,2.3,143.4
New York,2022-2023,2,01/14/2023 12:00:00 AM,----85+ years,Overall,Overall,11.4,154.8
New York,2022-2023,3,01/21/2023 12:00:00 AM,----85+ years,Overall,Overall,2.3,157.1
New York,2022-2023,4,01/28/2023 12:00:00 AM,----85+ years,Overall,Overall,0,157.1
New York,2022-2023,5,02/04/2023 12:00:00 AM,----85+ years,Overall,Overall,6.8,163.9
New York,2022-2023,6,02/11/2023 12:00:00 AM,----85+ years,Overall,Overall,0,163.9
New York,2022-2023,7,02/18/2023 12:00:00 AM,----85+ years,Overall,Overall,4.6,168.5
New York,2022-2023,8,02/25/2023 12:00:00 AM,----85+ years,Overall,Overall,0,168.5
New York,2022-2023,9,03/04/2023 12:00:00 AM,----85+ years,Overall,Overall,4.6,173
New York,2022-2023,10,03/11/2023 12:00:00 AM,----85+ years,Overall,Overall,9.1,182.1
New York,2022-2023,11,03/18/2023 12:00:00 AM,----85+ years,Overall,Overall,2.3,184.4
New York,2022-2023,12,03/25/2023 12:00:00 AM,----85+ years,Overall,Overall,0,184.4
New York,2022-2023,13,04/01/2023 12:00:00 AM,----85+ years,Overall,Overall,2.3,186.7
New York,2022-2023,14,04/08/2023 12:00:00 AM,----85+ years,Overall,Overall,4.6,191.2
New York,2022-2023,15,04/15/2023 12:00:00 AM,----85+ years,Overall,Overall,6.8,198.1
New York,2022-2023,16,04/22/2023 12:00:00 AM,----85+ years,Overall,Overall,2.3,200.3
New York,2022-2023,17,04/29/2023 12:00:00 AM,----85+ years,Overall,Overall,4.6,204.9
New York,2022-2023,18,05/06/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,19,05/13/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,20,05/20/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,21,05/27/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,22,06/03/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,23,06/10/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,24,06/17/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,25,06/24/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,26,07/01/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,27,07/08/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,28,07/15/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,29,07/22/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,30,07/29/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,31,08/05/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,32,08/12/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,33,08/19/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,34,08/26/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,35,09/02/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,36,09/09/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,37,09/16/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,38,09/23/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,39,09/30/2023 12:00:00 AM,----85+ years,Overall,Overall,0,204.9
New York,2022-2023,40,10/08/2022 12:00:00 AM,0-17 (Children),Overall,Overall,8,8
New York,2022-2023,41,10/15/2022 12:00:00 AM,0-17 (Children),Overall,Overall,16.3,24.3
New York,2022-2023,42,10/22/2022 12:00:00 AM,0-17 (Children),Overall,Overall,17.4,41.8
New York,2022-2023,43,10/29/2022 12:00:00 AM,0-17 (Children),Overall,Overall,26,67.8
New York,2022-2023,44,11/05/2022 12:00:00 AM,0-17 (Children),Overall,Overall,34.3,102.1
New York,2022-2023,45,11/12/2022 12:00:00 AM,0-17 (Children),Overall,Overall,30.9,133
New York,2022-2023,46,11/19/2022 12:00:00 AM,0-17 (Children),Overall,Overall,24.9,157.9
New York,2022-2023,47,11/26/2022 12:00:00 AM,0-17 (Children),Overall,Overall,11.7,169.6
New York,2022-2023,48,12/03/2022 12:00:00 AM,0-17 (Children),Overall,Overall,14,183.6
New York,2022-2023,49,12/10/2022 12:00:00 AM,0-17 (Children),Overall,Overall,8.3,191.9
New York,2022-2023,50,12/17/2022 12:00:00 AM,0-17 (Children),Overall,Overall,4.6,196.5
New York,2022-2023,51,12/24/2022 12:00:00 AM,0-17 (Children),Overall,Overall,3.1,199.6
New York,2022-2023,52,12/31/2022 12:00:00 AM,0-17 (Children),Overall,Overall,3.4,203
New York,2022-2023,1,01/07/2023 12:00:00 AM,0-17 (Children),Overall,Overall,2.3,205.3
New York,2022-2023,2,01/14/2023 12:00:00 AM,0-17 (Children),Overall,Overall,1.7,207
New York,2022-2023,3,01/21/2023 12:00:00 AM,0-17 (Children),Overall,Overall,1.7,208.8
New York,2022-2023,4,01/28/2023 12:00:00 AM,0-17 (Children),Overall,Overall,1.1,209.9
New York,2022-2023,5,02/04/2023 12:00:00 AM,0-17 (Children),Overall,Overall,1.1,211.1
New York,2022-2023,6,02/11/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.9,211.9
New York,2022-2023,7,02/18/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.6,212.5
New York,2022-2023,8,02/25/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,212.5
New York,2022-2023,9,03/04/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,212.8
New York,2022-2023,10,03/11/2023 12:00:00 AM,0-17 (Children),Overall,Overall,1.1,213.9
New York,2022-2023,11,03/18/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.9,214.8
New York,2022-2023,12,03/25/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,215.1
New York,2022-2023,13,04/01/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,215.1
New York,2022-2023,14,04/08/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,215.3
New York,2022-2023,15,04/15/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,215.6
New York,2022-2023,16,04/22/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,215.9
New York,2022-2023,17,04/29/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,215.9
New York,2022-2023,18,05/06/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,216.2
New York,2022-2023,19,05/13/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,216.2
New York,2022-2023,20,05/20/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,216.5
New York,2022-2023,21,05/27/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,216.8
New York,2022-2023,22,06/03/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,217.1
New York,2022-2023,23,06/10/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.1
New York,2022-2023,24,06/17/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.1
New York,2022-2023,25,06/24/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.1
New York,2022-2023,26,07/01/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.1
New York,2022-2023,27,07/08/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.1
New York,2022-2023,28,07/15/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,217.3
New York,2022-2023,29,07/22/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.3
New York,2022-2023,30,07/29/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.3
New York,2022-2023,31,08/05/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.3
New York,2022-2023,32,08/12/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.3
New York,2022-2023,33,08/19/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,217.6
New York,2022-2023,34,08/26/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0,217.6
New York,2022-2023,35,09/02/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,217.9
New York,2022-2023,36,09/09/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.6,218.5
New York,2022-2023,37,09/16/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,218.8
New York,2022-2023,38,09/23/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,219.1
New York,2022-2023,39,09/30/2023 12:00:00 AM,0-17 (Children),Overall,Overall,0.9,219.9
New York,2022-2023,40,10/08/2022 12:00:00 AM,0-4 years,Overall,Overall,27.2,27.2
New York,2022-2023,41,10/15/2022 12:00:00 AM,0-4 years,Overall,Overall,55.6,82.8
New York,2022-2023,42,10/22/2022 12:00:00 AM,0-4 years,Overall,Overall,58.9,141.7
New York,2022-2023,43,10/29/2022 12:00:00 AM,0-4 years,Overall,Overall,90.5,232.1
New York,2022-2023,44,11/05/2022 12:00:00 AM,0-4 years,Overall,Overall,122.1,354.2
New York,2022-2023,45,11/12/2022 12:00:00 AM,0-4 years,Overall,Overall,109,463.2
New York,2022-2023,46,11/19/2022 12:00:00 AM,0-4 years,Overall,Overall,85,548.2
New York,2022-2023,47,11/26/2022 12:00:00 AM,0-4 years,Overall,Overall,40.3,588.5
New York,2022-2023,48,12/03/2022 12:00:00 AM,0-4 years,Overall,Overall,50.1,638.6
New York,2022-2023,49,12/10/2022 12:00:00 AM,0-4 years,Overall,Overall,27.2,665.9
New York,2022-2023,50,12/17/2022 12:00:00 AM,0-4 years,Overall,Overall,15.3,681.1
New York,2022-2023,51,12/24/2022 12:00:00 AM,0-4 years,Overall,Overall,10.9,692
New York,2022-2023,52,12/31/2022 12:00:00 AM,0-4 years,Overall,Overall,10.9,702.9
New York,2022-2023,1,01/07/2023 12:00:00 AM,0-4 years,Overall,Overall,6.5,709.5
New York,2022-2023,2,01/14/2023 12:00:00 AM,0-4 years,Overall,Overall,6.5,716
New York,2022-2023,3,01/21/2023 12:00:00 AM,0-4 years,Overall,Overall,5.4,721.5
New York,2022-2023,4,01/28/2023 12:00:00 AM,0-4 years,Overall,Overall,3.3,724.7
New York,2022-2023,5,02/04/2023 12:00:00 AM,0-4 years,Overall,Overall,4.4,729.1
New York,2022-2023,6,02/11/2023 12:00:00 AM,0-4 years,Overall,Overall,3.3,732.4
New York,2022-2023,7,02/18/2023 12:00:00 AM,0-4 years,Overall,Overall,2.2,734.5
New York,2022-2023,8,02/25/2023 12:00:00 AM,0-4 years,Overall,Overall,0,734.5
New York,2022-2023,9,03/04/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,735.6
New York,2022-2023,10,03/11/2023 12:00:00 AM,0-4 years,Overall,Overall,4.4,740
New York,2022-2023,11,03/18/2023 12:00:00 AM,0-4 years,Overall,Overall,3.3,743.3
New York,2022-2023,12,03/25/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,744.3
New York,2022-2023,13,04/01/2023 12:00:00 AM,0-4 years,Overall,Overall,0,744.3
New York,2022-2023,14,04/08/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,745.4
New York,2022-2023,15,04/15/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,746.5
New York,2022-2023,16,04/22/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,747.6
New York,2022-2023,17,04/29/2023 12:00:00 AM,0-4 years,Overall,Overall,0,747.6
New York,2022-2023,18,05/06/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,748.7
New York,2022-2023,19,05/13/2023 12:00:00 AM,0-4 years,Overall,Overall,0,748.7
New York,2022-2023,20,05/20/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,749.8
New York,2022-2023,21,05/27/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,750.9
New York,2022-2023,22,06/03/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,752
New York,2022-2023,23,06/10/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,24,06/17/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,25,06/24/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,26,07/01/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,27,07/08/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,28,07/15/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,29,07/22/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,30,07/29/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,31,08/05/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,32,08/12/2023 12:00:00 AM,0-4 years,Overall,Overall,0,752
New York,2022-2023,33,08/19/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,753.1
New York,2022-2023,34,08/26/2023 12:00:00 AM,0-4 years,Overall,Overall,0,753.1
New York,2022-2023,35,09/02/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,754.2
New York,2022-2023,36,09/09/2023 12:00:00 AM,0-4 years,Overall,Overall,2.2,756.3
New York,2022-2023,37,09/16/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,757.4
New York,2022-2023,38,09/23/2023 12:00:00 AM,0-4 years,Overall,Overall,1.1,758.5
New York,2022-2023,39,09/30/2023 12:00:00 AM,0-4 years,Overall,Overall,3.3,761.8
New York,2022-2023,40,10/08/2022 12:00:00 AM,0-<1 yr,Overall,Overall,68.4,68.4
New York,2022-2023,41,10/15/2022 12:00:00 AM,0-<1 yr,Overall,Overall,131.2,199.6
New York,2022-2023,42,10/22/2022 12:00:00 AM,0-<1 yr,Overall,Overall,148.3,347.9
New York,2022-2023,43,10/29/2022 12:00:00 AM,0-<1 yr,Overall,Overall,251,598.9
New York,2022-2023,44,11/05/2022 12:00:00 AM,0-<1 yr,Overall,Overall,342.2,941.1
New York,2022-2023,45,11/12/2022 12:00:00 AM,0-<1 yr,Overall,Overall,308,1249.1
New York,2022-2023,46,11/19/2022 12:00:00 AM,0-<1 yr,Overall,Overall,216.7,1465.8
New York,2022-2023,47,11/26/2022 12:00:00 AM,0-<1 yr,Overall,Overall,114.1,1579.9
New York,2022-2023,48,12/03/2022 12:00:00 AM,0-<1 yr,Overall,Overall,142.6,1722.5
New York,2022-2023,49,12/10/2022 12:00:00 AM,0-<1 yr,Overall,Overall,108.4,1830.8
New York,2022-2023,50,12/17/2022 12:00:00 AM,0-<1 yr,Overall,Overall,45.6,1876.5
New York,2022-2023,51,12/24/2022 12:00:00 AM,0-<1 yr,Overall,Overall,28.5,1905
New York,2022-2023,52,12/31/2022 12:00:00 AM,0-<1 yr,Overall,Overall,28.5,1933.5
New York,2022-2023,1,01/07/2023 12:00:00 AM,0-<1 yr,Overall,Overall,22.8,1956.3
New York,2022-2023,2,01/14/2023 12:00:00 AM,0-<1 yr,Overall,Overall,11.4,1967.7
New York,2022-2023,3,01/21/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,1973.4
New York,2022-2023,4,01/28/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,1979.1
New York,2022-2023,5,02/04/2023 12:00:00 AM,0-<1 yr,Overall,Overall,11.4,1990.5
New York,2022-2023,6,02/11/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,1996.2
New York,2022-2023,7,02/18/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2001.9
New York,2022-2023,8,02/25/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2001.9
New York,2022-2023,9,03/04/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2007.6
New York,2022-2023,10,03/11/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2013.3
New York,2022-2023,11,03/18/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2019
New York,2022-2023,12,03/25/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2024.8
New York,2022-2023,13,04/01/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2024.8
New York,2022-2023,14,04/08/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2024.8
New York,2022-2023,15,04/15/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2030.5
New York,2022-2023,16,04/22/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2030.5
New York,2022-2023,17,04/29/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2030.5
New York,2022-2023,18,05/06/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2036.2
New York,2022-2023,19,05/13/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2036.2
New York,2022-2023,20,05/20/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2041.9
New York,2022-2023,21,05/27/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2047.6
New York,2022-2023,22,06/03/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,23,06/10/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,24,06/17/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,25,06/24/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,26,07/01/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,27,07/08/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,28,07/15/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,29,07/22/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,30,07/29/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,31,08/05/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,32,08/12/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2047.6
New York,2022-2023,33,08/19/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2053.3
New York,2022-2023,34,08/26/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2053.3
New York,2022-2023,35,09/02/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2059
New York,2022-2023,36,09/09/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2064.7
New York,2022-2023,37,09/16/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2064.7
New York,2022-2023,38,09/23/2023 12:00:00 AM,0-<1 yr,Overall,Overall,5.7,2070.4
New York,2022-2023,39,09/30/2023 12:00:00 AM,0-<1 yr,Overall,Overall,11.4,2081.8
New York,2022-2023,40,10/08/2022 12:00:00 AM,1-4 yr,Overall,Overall,17.5,17.5
